customerID,tenure,MonthlyCharges,TotalCharges,gender_Male,SeniorCitizen_Yes,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,Contract_Biannual,Contract_Monthly,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn_Yes
9605-WGJVW,1,70.2,70.2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0
9114-DPSIA,72,81.0,5750.0,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0
4700-UBQMV,21,75.9,1549.75,1,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
7711-GQBZC,71,24.7,1810.55,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3565-UNOCC,29,99.05,2952.85,0,1,1,0,1,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,1
4627-MIHJH,69,110.25,7467.55,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0
9795-NREXC,64,85.0,5484.4,0,0,1,0,1,1,0,0,1,0,1,1,1,1,1,0,1,1,0,0,0
8573-CGOCC,16,19.75,294.9,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
7356-AYNJP,4,23.9,97.5,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
9249-FXSCK,52,111.25,5916.45,0,0,0,0,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0,1
5493-SDRDQ,2,55.1,113.35,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1
6286-SUUWT,1,19.95,19.95,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
4819-HJPIW,18,25.15,476.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8654-DHAOW,2,54.15,101.65,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
5438-QMDDL,19,59.8,1130.85,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0
9812-GHVRI,40,83.85,3532.25,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
5553-AOINX,66,104.9,6891.45,0,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0
1228-ZLNBX,21,75.3,1570.7,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4226-KKDON,8,66.65,520.95,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0
3831-YCPUO,72,109.5,7854.9,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0
7445-WMRBW,48,73.85,3581.4,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
3308-DGHKL,69,19.3,1447.9,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
9924-JPRMC,72,118.2,8547.15,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0
0080-EMYVY,14,51.45,727.85,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
6218-KNUBD,6,59.45,357.6,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
7337-CINUD,8,19.5,159.35,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7609-NRNCA,17,19.55,280.85,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0623-EJQEG,65,93.55,6069.25,1,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0
7153-CHRBV,57,59.3,3274.35,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0
0871-URUWO,13,102.25,1359.0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,0,1,1,1,0,0,1
9190-MFJLN,19,95.9,1777.9,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,1,1,0,0,1
6198-PNNSZ,56,109.8,6109.65,0,0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0
3317-VLGQT,14,78.1,1122.4,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0
4132-POCZS,52,39.9,2020.9,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0
5614-DNZCE,58,64.9,3795.45,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0
1095-JUDTC,47,95.05,4504.55,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1
3896-RCYYE,67,53.4,3579.15,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0
9638-JIQYA,2,24.9,49.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
3258-SANFR,6,44.7,276.5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3726-TBHQT,71,114.0,8175.9,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0
3190-ITQXP,46,20.25,890.35,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0870-VEMYL,5,53.85,259.8,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1
4833-QTJNO,67,83.85,5588.8,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
3039-MJSLN,3,20.2,50.6,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0178-CIIKR,3,19.95,58.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
5385-SUIRI,52,104.2,5568.35,1,1,1,0,1,1,1,0,1,0,1,0,1,1,0,1,1,0,1,0,1
3982-XWFZQ,42,50.25,2203.65,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
5774-QPLTF,50,20.35,938.95,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
2322-VCZHZ,23,90.0,2024.1,1,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,0
5010-IPEAQ,67,54.2,3623.95,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0
4009-ALQFH,25,99.5,2369.05,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1
6383-ZTSIW,39,99.1,3877.95,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0
8990-YOZLV,69,66.9,4577.9,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0
3069-SSVSN,1,25.85,25.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5222-IMUKT,32,91.05,2871.5,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0
3627-FCRDW,9,71.0,672.55,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1
7562-GSUHK,16,93.2,1573.7,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,1,1,0,0,1
6685-XSHHU,60,20.95,1270.55,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
8901-UPRHR,72,109.2,7711.45,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0
4903-UYAVB,5,19.35,126.05,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1
0118-JPNOY,26,85.8,2193.65,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0
6776-TLWOI,3,19.85,64.55,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1
3845-FXCYS,2,19.65,31.2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
5857-XRECV,2,20.5,38.25,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0725-CXOTM,36,89.65,3348.1,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0
4343-EJVQB,7,74.35,533.6,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
9000-PLFUZ,60,49.45,2907.55,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0
3427-GGZZI,19,89.1,1620.8,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0
7779-ORAEL,45,75.15,3480.35,1,1,1,0,1,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0
0644-OQMDK,4,70.65,293.85,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0
4077-CROMM,31,104.2,3243.45,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,0,1
3154-CFSZG,47,90.05,4137.2,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0
2868-MZAGQ,1,79.25,79.25,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1
4847-QNOKA,1,44.9,44.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
2220-IAHLS,1,19.4,19.4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1658-XUHBX,59,88.75,5348.65,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0
6379-RXJRQ,10,70.1,659.65,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1
2378-HTWFW,35,91.0,3180.5,1,1,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0
8650-RHRKE,4,29.65,118.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1
4377-VDHYI,32,90.8,3023.85,1,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0
0475-RIJEP,43,77.85,3365.85,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1
1260-TTRXI,4,54.3,195.3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
3719-TDVQB,54,18.95,1031.1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
6328-ZPBGN,11,95.15,997.65,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1
0201-MIBOL,66,102.4,6471.85,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0
4937-QPZPO,61,99.9,6241.35,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0
2925-VDZHY,72,88.7,6501.35,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0
6981-TDRFT,44,54.3,2317.1,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0
3413-CSSTH,41,55.7,2237.55,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
8033-VCZGH,50,103.95,5231.3,1,0,1,0,1,1,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0
4789-KWMXN,47,110.85,5275.8,1,0,1,0,1,1,1,0,1,0,1,1,1,1,0,0,1,1,0,0,1
0224-NIJLP,8,20.15,165.5,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
7542-CYDDM,18,20.05,358.5,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
4718-WXBGI,72,91.95,6614.9,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0
2867-UIMSS,1,80.5,80.5,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
8495-PRWFH,42,55.65,2421.75,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
0439-IFYUN,18,74.7,1294.6,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0
5716-LIBJC,13,104.15,1299.1,0,0,0,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0
2868-LLSKM,68,83.65,5733.4,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
8111-RKSPX,4,72.2,305.55,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1
2988-QRAJY,69,110.05,7430.75,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0
1585-MQSSU,17,51.5,900.5,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
0071-NDAFP,25,25.5,630.6,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2856-NNASM,43,89.55,3856.75,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1
7328-ZJAJO,59,19.5,1222.65,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
6458-CYIDZ,5,80.7,374.8,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0
8559-CIZFV,21,77.5,1625.0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1
1090-PYKCI,69,105.1,7234.8,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0
3058-WQDRE,13,25.15,331.85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
7547-EKNFS,42,95.25,3959.35,1,0,1,0,1,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1
2279-AXJJK,52,95.65,5088.4,1,0,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,1,0,0,0
6769-DYBQN,46,85.0,3969.4,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1
0909-SELIE,61,80.8,4860.85,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0
3417-TSCIC,29,24.85,788.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1042-HFUCW,25,54.75,1266.35,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0
4439-JMPMT,5,85.75,470.95,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,1
6537-OTKMY,15,50.75,688.2,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0
8999-EXMNO,19,20.15,387.7,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
6725-TPKJO,44,20.05,845.25,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
2446-BEGGB,6,98.25,560.6,0,1,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1
7162-WPHPM,58,71.6,4230.25,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0
1599-MMYRQ,62,81.45,4983.05,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0
8821-KVZKQ,70,58.4,4113.15,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0
1496-GGSUK,1,25.7,25.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
6434-TTGJP,10,53.7,521.0,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0
0042-JVWOJ,26,19.6,471.85,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0130-SXOUN,66,89.4,5976.9,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0
2575-GFSOE,7,69.0,506.9,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1
2330-PQGDQ,51,84.2,4299.75,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1452-UZOSF,72,106.1,7548.6,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0
2097-YVPKN,65,25.75,1654.75,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
2842-JTCCU,2,46.05,80.35,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
8597-CTXVJ,70,64.95,4551.5,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
6631-HMANX,72,85.45,6227.5,1,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0
9962-BFPDU,1,20.05,20.05,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
3296-SILRA,1,76.4,76.4,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1
9681-OXGVC,5,100.5,514.0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1,0,1
6394-HHHZM,3,20.7,57.5,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
5995-LFTLE,58,25.3,1474.35,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
5180-UCIIQ,22,40.05,880.2,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1
1932-UEDCX,33,100.6,3270.25,1,1,1,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0
7153-OANIO,1,69.95,69.95,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1
5188-HGMLP,54,74.0,3919.15,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0665-XHDJU,72,99.4,7285.7,1,0,1,0,1,1,1,0,0,1,0,0,1,1,1,0,1,0,1,0,0
6521-YYTYI,1,93.3,93.3,1,0,0,1,1,1,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1
8878-HMWBV,3,49.15,169.05,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1
8265-HKSOW,72,107.45,7658.3,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0
3544-FBCAS,72,83.6,5959.3,0,0,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0
5331-RGMTT,54,99.05,5295.7,1,1,1,0,1,1,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0
4759-PXTAN,59,80.1,4693.2,0,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0
7054-DMVAS,54,65.3,3512.9,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0
3428-MMGUB,60,89.55,5231.2,1,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0
6549-BTYPG,60,60.8,3603.45,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0
7823-JSOAG,3,74.5,217.45,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3705-RHRFR,69,99.15,6875.35,0,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0
9374-YOLBJ,1,19.25,19.25,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
9074-KGVOX,50,39.45,2021.35,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0
6128-DAFVY,56,44.85,2564.95,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0
9933-QRGTX,60,97.2,5611.75,0,0,1,0,1,0,1,0,1,0,0,1,1,1,1,0,1,0,1,0,0
4476-OSWTN,69,110.55,7610.1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0
3751-KTZEL,1,35.05,35.05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1
1977-STDKI,1,73.0,73.0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1
5066-GFJMM,3,19.9,45.75,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0
2661-GKBTK,60,76.95,4543.95,1,0,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0
0458-HEUZG,13,35.4,450.4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
7268-WNTCP,62,20.45,1297.35,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0824-VWDPO,45,96.75,4442.75,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
8409-WQJUX,25,54.2,1423.15,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0
2578-JQPHZ,44,100.1,4378.35,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0
3278-FSIXX,2,45.25,74.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
5813-UECBU,33,83.85,2716.3,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,1
0328-GRPMV,1,70.1,70.1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1
9746-UGFAC,22,20.85,450.65,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2946-KIQSP,35,33.45,1175.85,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0
0625-AFOHS,29,20.2,558.8,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
6726-WEXXK,27,85.9,2220.1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0
4636-OLWOE,54,61.0,3283.05,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0
4342-HENTK,2,70.65,142.35,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1
4685-ERGHK,57,86.9,4939.25,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
0885-HMGPY,62,69.4,4237.5,1,0,0,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0
5003-OKNNK,15,20.35,335.95,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4195-SMMNX,2,20.35,33.2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1
7208-PSIHR,70,104.3,7188.5,0,0,1,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0
4012-ZTHBR,21,44.95,926.25,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
0489-WMEMG,23,49.45,1119.35,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
7435-ZNUYY,6,20.6,116.6,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1354-YZFNB,4,19.55,68.8,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
6956-SMUCM,3,99.0,287.4,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,1,1,0,0,1
2985-FMWYF,23,93.5,2341.55,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0
2812-ENYMO,26,54.55,1362.85,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0
2717-HVIZY,8,20.05,163.6,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
3223-WZWJM,26,83.95,2254.2,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1
3422-GALYP,2,79.45,145.15,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0
9053-JZFKV,67,116.2,7752.3,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1
2530-ENDWQ,71,93.7,6585.35,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1
2890-WFBHU,59,79.85,4786.1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0
0327-WFZSY,39,100.0,3835.55,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0
7977-HXJKU,21,19.6,397.0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
6615-ZGEDR,1,19.7,19.7,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1
7033-CLAMM,48,20.2,1027.25,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4023-RTIQM,31,50.4,1580.1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0
0864-FVJNJ,64,113.35,7222.75,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0
7356-IWLFW,46,80.0,3769.7,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0
9541-PWTWO,52,80.95,4233.95,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0
3967-VQOGC,67,24.9,1680.25,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
7872-RDDLZ,67,54.9,3725.5,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
9250-WYPLL,5,75.55,413.65,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1
6308-CQRBU,71,109.25,7707.7,0,0,1,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
2754-XBHTB,9,77.65,714.15,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1
1597-LHYNC,26,95.0,2497.2,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,1,1,0,1,0,1
0186-CAERR,71,116.3,8309.55,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0
3043-SUDUA,32,19.9,601.55,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5442-BHQNG,2,70.35,139.25,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2169-RRLFW,71,25.6,1888.25,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
5872-OEQNH,60,44.45,2773.9,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
3162-KKZXO,55,100.15,5409.75,0,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0
7055-VKGDA,54,105.4,5643.4,1,0,0,0,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0,1
0754-UKWQP,2,95.85,197.7,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,1,0,1
8873-GLDMH,6,73.85,401.3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
5696-JVVQY,48,70.1,3238.4,0,0,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0
8946-BFWSG,63,25.25,1573.05,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
7493-TPUWZ,1,79.15,79.15,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1
0547-HURJB,12,21.05,235.8,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
